id,label
41846,cat
153299,ship
9792,frog
87700,truck
106403,deer
284021,dog
122926,deer
65605,deer
196357,horse
19309,cat
278794,deer
184724,dog
28908,dog
206418,bird
283036,deer
40444,deer
103178,frog
48912,cat
189854,ship
232092,bird
46940,dog
9548,airplane
295295,dog
272499,deer
249146,dog
61922,dog
110788,airplane
201695,cat
239151,bird
272560,frog
157447,dog
265946,truck
24919,bird
226725,ship
237087,ship
163666,dog
87736,cat
159721,cat
223845,bird
193890,bird
29618,dog
23883,airplane
93792,automobile
59428,truck
142502,deer
145708,deer
210094,frog
167583,cat
140999,frog
185843,airplane
66979,deer
103115,ship
257374,ship
196256,cat
184784,bird
35214,cat
162087,ship
286288,truck
292067,bird
196730,cat
226340,dog
6243,deer
130197,truck
19575,bird
50675,cat
242329,horse
8688,airplane
248703,cat
176656,truck
179170,horse
208152,bird
140683,deer
212720,airplane
159544,truck
178601,dog
43498,dog
230970,truck
296490,truck
196596,cat
749,cat
149829,bird
277336,frog
195636,deer
249641,deer
99051,ship
103373,cat
6465,cat
296879,frog
2434,cat
165869,cat
246513,frog
43511,automobile
30484,frog
66731,cat
43543,bird
65819,automobile
70374,automobile
201560,deer
111312,truck
66541,ship
293811,ship
293916,cat
113232,truck
96376,truck
45923,ship
284529,ship
298461,dog
105299,truck
32400,truck
248687,deer
113158,bird
53951,cat
69271,automobile
151571,bird
33229,cat
105101,frog
53408,bird
2921,ship
246195,frog
122312,frog
54863,deer
34116,dog
255964,deer
103866,frog
218069,bird
216557,frog
188379,truck
6874,truck
21212,deer
230668,automobile
48063,frog
163887,cat
52869,airplane
203768,bird
44019,ship
169487,frog
37711,bird
121580,truck
144688,airplane
196454,frog
229962,frog
175327,deer
111513,automobile
219776,dog
52714,bird
285128,truck
187532,ship
293622,bird
92959,cat
208786,cat
261408,airplane
267848,ship
108960,cat
45728,horse
197075,deer
235273,bird
117568,cat
144181,ship
239241,deer
131703,ship
295248,dog
237946,ship
50743,dog
41601,cat
276669,dog
284119,deer
252047,airplane
58719,truck
21904,truck
186841,bird
61047,deer
27737,frog
244656,cat
135686,cat
225505,horse
111125,deer
217841,bird
145343,dog
99424,frog
252013,automobile
275163,deer
115096,frog
18773,ship
111428,dog
25996,dog
14671,deer
159304,frog
256002,bird
203554,cat
225209,automobile
82303,automobile
48006,frog
222241,frog
21688,bird
198901,ship
126980,ship
133819,deer
167666,cat
126060,bird
228189,dog
228326,automobile
98315,cat
67751,truck
197590,bird
22223,cat
173936,cat
231481,cat
86941,ship
298274,cat
222088,automobile
137780,cat
130060,ship
88338,frog
283138,airplane
113210,ship
111309,frog
198906,airplane
202705,truck
123954,bird
283597,frog
137932,deer
114916,dog
147171,automobile
176146,automobile
289871,frog
241731,truck
254808,cat
49717,horse
88881,cat
32622,truck
201398,automobile
275943,airplane
135060,frog
63184,cat
573,bird
190868,airplane
55145,deer
246407,cat
108181,dog
190909,cat
3416,horse
7117,bird
172705,deer
169168,frog
220419,frog
47484,automobile
115072,frog
262250,cat
171662,automobile
173404,truck
149248,deer
103214,frog
230987,cat
131159,frog
112349,bird
139067,dog
245218,frog
72867,truck
234997,dog
247264,ship
170021,bird
296356,frog
234774,cat
25847,ship
121467,cat
81672,cat
44251,deer
40714,ship
90959,bird
298436,cat
128407,automobile
12238,truck
39078,cat
84243,frog
20023,cat
132334,frog
67469,bird
265648,automobile
243783,ship
41109,bird
244549,frog
28256,frog
235628,cat
271788,cat
213358,ship
53531,dog
185227,automobile
135281,cat
21809,cat
198532,cat
174855,dog
24660,deer
223646,ship
148702,cat
165073,airplane
29298,cat
238826,bird
117914,cat
291561,automobile
277598,horse
44623,cat
267855,dog
150848,frog
52612,bird
248686,dog
201812,deer
239746,bird
248953,frog
178639,frog
285572,deer
108320,automobile
60728,automobile
222063,ship
43199,airplane
252738,frog
25496,ship
282385,dog
270556,frog
114140,bird
194265,frog
180239,truck
63923,dog
262913,bird
275487,automobile
233184,cat
207383,airplane
254910,airplane
98586,horse
276857,dog
221744,truck
158648,frog
141435,deer
180660,cat
68380,dog
91473,truck
227781,bird
255026,cat
21698,automobile
38613,frog
132105,deer
8733,automobile
272843,horse
225195,automobile
295687,cat
195928,bird
121373,bird
176981,bird
30953,cat
200729,frog
135716,truck
216612,ship
260536,cat
241908,ship
161568,automobile
75757,frog
224826,ship
162444,cat
21725,cat
231641,ship
30567,truck
125836,ship
281747,bird
147276,deer
42682,frog
264833,bird
3492,cat
198747,cat
131037,deer
276927,dog
40726,bird
256214,frog
299865,cat
106595,deer
248235,ship
225871,cat
88987,deer
102495,airplane
200359,frog
262809,bird
55534,automobile
219540,cat
96096,bird
89935,frog
91293,cat
280479,cat
67658,airplane
179619,deer
132121,airplane
85930,bird
160369,frog
169135,dog
10540,automobile
102815,cat
287400,cat
80793,bird
244727,airplane
60566,frog
224382,dog
116305,frog
161848,cat
194729,frog
121237,bird
179156,dog
56819,cat
98398,ship
81097,horse
94778,dog
281988,deer
159675,bird
81686,cat
296301,horse
39770,cat
201407,frog
251771,ship
222161,frog
24466,ship
195232,airplane
119654,cat
231758,frog
130918,truck
232699,bird
51356,dog
76233,cat
185451,bird
36543,frog
11410,cat
60571,deer
278595,ship
16946,cat
271130,bird
209930,frog
67774,cat
87849,bird
78950,deer
79984,deer
105122,deer
289258,automobile
277647,deer
17960,bird
73968,airplane
154627,dog
263351,deer
234328,truck
95024,automobile
225075,frog
179696,frog
147576,deer
162298,bird
200165,ship
129899,deer
141171,automobile
286681,frog
94231,frog
222225,deer
86577,deer
278917,bird
204727,frog
61905,cat
34592,cat
64489,dog
139998,frog
270701,frog
20946,automobile
83114,automobile
66447,airplane
165543,deer
18504,airplane
290872,frog
118586,truck
197818,horse
97661,bird
49013,truck
272991,horse
244169,dog
102553,bird
224844,ship
171169,frog
278926,truck
185475,truck
282479,deer
140871,horse
224462,dog
178551,bird
52503,dog
245584,ship
76062,horse
247132,automobile
110187,frog
182027,deer
209347,cat
297326,bird
192869,cat
173425,horse
230201,ship
280084,bird
262450,dog
66934,deer
157580,airplane
266547,frog
93730,cat
4989,cat
196607,cat
437,automobile
143223,automobile
72182,airplane
185812,ship
72424,truck
154202,airplane
158481,bird
71252,dog
290729,frog
273814,cat
203360,bird
36256,frog
36408,airplane
95138,dog
129240,truck
41359,truck
101996,dog
185245,dog
5311,automobile
283312,frog
147056,deer
124449,automobile
103881,frog
46138,automobile
136984,airplane
185039,truck
8729,dog
134103,bird
157663,horse
292055,bird
94326,dog
238162,deer
85344,truck
206758,frog
238079,frog
207849,bird
182530,frog
65437,horse
124128,bird
86171,cat
296986,airplane
102240,bird
237814,truck
185860,dog
103473,deer
107021,airplane
55058,ship
179237,frog
231250,deer
95360,frog
121928,airplane
5371,automobile
268404,dog
297375,bird
15163,automobile
124932,frog
274022,ship
242697,airplane
61562,cat
106834,cat
180484,automobile
210111,automobile
217446,ship
191411,dog
130869,ship
254047,dog
181880,frog
35292,truck
65894,truck
142102,cat
55886,deer
37294,deer
197306,cat
232759,automobile
62181,deer
250733,cat
72170,deer
45437,frog
108121,ship
283483,deer
234880,bird
142912,frog
290316,bird
134001,truck
161002,dog
143663,deer
294510,cat
52285,ship
147030,frog
222346,truck
51753,truck
285184,frog
227674,airplane
25015,truck
76004,bird
233020,frog
82165,cat
287641,bird
24547,cat
27379,frog
193418,bird
264484,dog
33285,bird
130101,cat
267566,frog
234234,airplane
269464,frog
107805,dog
172236,horse
59604,bird
90228,cat
220796,dog
213355,cat
159272,frog
252900,horse
39507,cat
207865,deer
50114,dog
280544,deer
148764,bird
277094,ship
228364,cat
176771,truck
291323,bird
102812,cat
216638,cat
24867,airplane
106280,airplane
153263,cat
263460,truck
173552,frog
135129,ship
11417,cat
23265,airplane
7320,horse
157507,frog
119039,cat
274681,ship
223204,cat
50925,horse
142129,dog
161206,bird
52224,truck
62977,cat
93434,ship
217917,dog
209998,cat
11012,dog
78134,airplane
144516,dog
54275,cat
191036,airplane
72071,frog
139821,ship
163185,ship
131458,deer
17965,ship
299541,cat
196245,frog
173005,dog
288169,bird
165730,ship
48066,bird
24026,frog
194679,frog
103095,bird
75448,deer
199791,bird
181136,automobile
229443,bird
50363,bird
186737,cat
13233,automobile
220439,deer
78921,frog
98320,ship
259079,truck
83206,ship
101907,airplane
5382,automobile
19392,truck
56100,bird
198497,automobile
170171,cat
165931,cat
5724,frog
223849,truck
25706,bird
187524,cat
217151,frog
142637,airplane
154410,horse
20093,automobile
229321,frog
154806,deer
270330,horse
87261,automobile
196673,automobile
89222,frog
38587,dog
200961,cat
79060,frog
12304,airplane
101073,frog
37943,horse
258507,deer
35582,ship
261015,dog
225882,cat
39133,dog
42833,frog
145438,cat
96280,bird
50453,airplane
148510,frog
176888,cat
3853,frog
190578,frog
256528,ship
154041,ship
295265,bird
202490,dog
160379,deer
135547,cat
12819,airplane
209612,cat
12397,cat
81695,dog
232081,frog
209819,frog
149057,cat
74366,cat
290273,ship
211676,frog
218602,ship
18975,dog
51665,airplane
242899,airplane
294233,airplane
188491,deer
52681,cat
13965,dog
116145,frog
110649,frog
116211,bird
60935,deer
214520,automobile
8066,cat
263159,truck
234470,horse
58375,dog
28589,bird
70116,horse
28865,cat
205260,cat
153489,frog
212451,cat
107028,deer
186487,cat
271902,ship
17885,cat
2669,ship
77898,dog
81029,frog
122194,deer
7258,bird
60285,airplane
287673,cat
20009,bird
271430,ship
198153,deer
95041,dog
182793,frog
118020,ship
117048,automobile
233960,cat
177190,bird
31793,truck
28206,truck
196092,frog
229770,cat
187377,automobile
152833,ship
241765,deer
291240,dog
212190,dog
72777,truck
177791,dog
271220,ship
145068,frog
92688,ship
247958,frog
245891,bird
134872,bird
95961,ship
78142,bird
232653,truck
219527,bird
73641,dog
40581,airplane
36485,truck
31149,dog
171908,horse
182272,deer
223383,bird
10160,frog
161474,airplane
46937,frog
149024,cat
131903,deer
178062,ship
210879,horse
100933,bird
209968,frog
47531,ship
52842,frog
32559,ship
288864,frog
290031,cat
54780,cat
188544,automobile
135520,dog
205082,horse
19648,dog
271069,deer
225773,cat
286453,deer
297686,horse
71402,truck
175884,horse
176145,automobile
54578,deer
188627,frog
4199,truck
68633,dog
286651,airplane
127453,frog
19312,ship
296634,dog
75866,deer
183624,cat
288564,cat
120580,cat
289952,ship
87803,airplane
97252,dog
212023,cat
220567,ship
62393,bird
80029,cat
113212,deer
79034,airplane
15977,frog
91116,dog
87719,cat
160007,frog
200337,dog
278981,ship
20151,bird
223907,frog
100492,frog
64065,frog
138060,dog
293425,frog
136039,deer
131765,automobile
118772,truck
154916,horse
105835,frog
177543,airplane
26054,deer
93887,cat
182952,frog
101439,horse
172828,cat
239417,frog
159122,bird
181516,dog
171127,automobile
211765,cat
39211,bird
47921,ship
247247,automobile
166136,frog
94942,bird
17496,dog
53626,frog
137275,truck
258618,deer
267393,ship
79524,horse
83989,frog
230978,deer
246027,cat
289369,frog
222664,deer
145403,dog
161558,truck
74810,automobile
287456,frog
53581,frog
25273,deer
83436,deer
130744,bird
206052,ship
238542,bird
173540,cat
3666,ship
81545,horse
273204,bird
93019,cat
62813,horse
153909,frog
49246,automobile
103364,frog
146472,frog
71646,truck
98649,ship
213883,ship
140689,automobile
139279,deer
280483,frog
129987,frog
294112,cat
256605,airplane
198753,frog
90220,frog
273003,ship
128538,automobile
215404,frog
158365,cat
73831,airplane
4299,cat
163907,frog
118200,automobile
80708,deer
251128,dog
117838,dog
151244,frog
210236,frog
35322,frog
119452,ship
183606,truck
213188,deer
146868,cat
180593,bird
3684,truck
282305,deer
190836,dog
53822,dog
272931,deer
18278,cat
198365,cat
179735,cat
67950,bird
33133,cat
91636,ship
91229,airplane
156003,airplane
233857,deer
122152,cat
41625,frog
162716,automobile
34319,horse
194244,airplane
27934,truck
59732,deer
114677,cat
291830,bird
63688,cat
120836,frog
233886,deer
205138,ship
187179,truck
291703,airplane
27948,horse
107234,frog
278573,frog
166185,truck
191434,cat
284674,cat
174505,frog
185651,ship
1067,dog
35145,truck
151733,airplane
155553,deer
282761,airplane
52757,deer
196162,deer
611,bird
24503,truck
21668,horse
51392,truck
95931,frog
199526,cat
235428,automobile
9658,truck
279425,cat
64208,frog
284358,frog
55764,cat
245017,cat
287758,dog
218652,automobile
229156,frog
2299,airplane
205683,dog
74973,bird
191182,automobile
72617,truck
113522,ship
224777,deer
245558,cat
11641,truck
44568,cat
156571,cat
81540,cat
168410,frog
201530,ship
238268,airplane
277311,bird
179074,deer
185642,cat
191651,dog
130934,deer
189056,cat
68662,truck
41056,automobile
209141,deer
14458,frog
159185,automobile
172238,truck
271165,ship
123679,bird
114943,cat
74791,bird
245136,deer
153522,ship
299219,ship
246541,deer
236227,truck
52706,airplane
259530,cat
53794,deer
33338,bird
101484,cat
184508,ship
46404,dog
76800,horse
122563,bird
55694,automobile
152629,cat
254909,deer
93738,cat
159236,ship
213029,cat
283231,airplane
195554,bird
72234,bird
268051,deer
48278,bird
15394,deer
141862,automobile
54375,frog
275516,frog
224002,dog
49116,deer
3247,frog
102976,ship
27046,airplane
38703,frog
291628,truck
214486,bird
81134,frog
106013,deer
41183,ship
155260,cat
81633,dog
25230,bird
133631,airplane
132869,frog
112902,truck
18257,automobile
37922,ship
274695,ship
60873,frog
227696,dog
248244,dog
208175,automobile
231592,truck
218496,bird
201057,dog
293851,dog
199530,cat
290129,horse
210451,bird
223745,deer
144469,deer
27378,ship
236594,dog
230944,deer
249260,cat
62564,automobile
169647,airplane
253775,frog
263170,dog
205988,bird
76784,automobile
9897,frog
27107,horse
8415,cat
200437,ship
134364,bird
251756,dog
140826,ship
19024,horse
26516,frog
29557,truck
244479,bird
182664,deer
167173,horse
100724,frog
86232,dog
72642,frog
283157,airplane
215272,dog
247950,frog
247248,bird
90751,airplane
273690,cat
59254,frog
57492,deer
96192,frog
192017,automobile
207438,automobile
23531,cat
264877,truck
121943,dog
131279,horse
245439,frog
33523,cat
148631,dog
269304,airplane
42929,frog
17817,airplane
95257,frog
186066,frog
288003,cat
246776,horse
299963,frog
272346,airplane
4311,dog
92209,bird
86408,bird
263183,deer
219546,ship
45787,dog
281904,horse
70998,ship
86909,automobile
230065,cat
194884,bird
278950,frog
41446,automobile
75741,truck
146662,ship
194428,cat
74504,dog
255098,frog
2256,airplane
128564,frog
295290,bird
145860,deer
67296,cat
425,ship
15991,cat
280001,bird
29070,dog
295554,ship
52361,cat
194411,deer
204089,ship
27353,frog
249874,bird
135419,bird
46722,cat
237509,ship
74534,frog
99322,frog
6955,deer
81632,deer
28602,deer
32336,automobile
210342,deer
131396,cat
296242,deer
286641,cat
72083,ship
247748,bird
121853,ship
169615,truck
216965,cat
149098,bird
77867,ship
250469,deer
258883,bird
51718,bird
130613,bird
199191,airplane
221246,frog
121955,frog
157088,dog
281883,cat
245722,deer
36555,dog
223353,frog
56580,automobile
63957,bird
14024,horse
220404,frog
162901,cat
57847,frog
129809,cat
296134,cat
74035,ship
222181,ship
83181,ship
146113,frog
71885,airplane
145745,cat
1024,truck
125193,airplane
19223,ship
55552,bird
285300,bird
164857,cat
248748,airplane
17803,frog
114359,cat
177595,deer
199451,ship
226789,ship
277069,bird
269011,automobile
212496,cat
132854,automobile
116049,cat
66449,deer
127307,cat
243645,horse
211948,deer
16863,horse
235225,frog
134806,cat
264584,cat
299336,dog
6361,cat
14008,bird
44065,ship
216860,deer
154851,bird
287339,cat
225632,truck
199178,airplane
152434,truck
251002,horse
232305,automobile
177348,cat
141608,deer
85836,bird
130956,dog
210729,airplane
119255,airplane
78027,deer
157921,dog
52672,horse
275328,ship
201835,airplane
79148,bird
70109,automobile
169197,bird
229976,ship
30411,horse
43475,deer
212909,cat
81885,bird
138807,frog
43116,ship
67758,airplane
290057,bird
3809,cat
5002,airplane
293549,bird
32628,frog
168217,bird
99949,ship
174387,bird
239766,cat
179511,bird
255109,deer
139043,deer
189679,cat
116625,cat
86360,dog
85458,cat
122871,cat
166171,cat
187387,ship
220806,bird
276441,bird
94963,automobile
203016,deer
62063,bird
35463,horse
180709,airplane
63867,frog
60802,bird
225971,truck
223558,bird
240889,ship
166947,bird
8237,truck
236945,automobile
83158,dog
101879,deer
64861,deer
54034,dog
97581,cat
101673,deer
289345,frog
216590,automobile
228582,bird
248680,airplane
229433,cat
80781,ship
231911,truck
271228,truck
82627,ship
9805,bird
201526,bird
253374,truck
202282,cat
227283,cat
50703,bird
232094,frog
100573,cat
136497,cat
266326,airplane
276627,ship
177303,cat
141432,ship
82137,automobile
25692,deer
105077,dog
245112,truck
54816,automobile
164387,cat
152638,cat
83433,cat
165421,deer
198989,frog
30188,deer
1066,ship
143357,cat
294310,cat
225234,deer
60267,cat
137341,frog
45145,dog
109806,dog
116287,truck
128008,bird
23928,dog
293288,horse
218745,automobile
124670,dog
40704,cat
276329,frog
192628,dog
62232,airplane
260357,truck
297600,automobile
205191,cat
10900,deer
88710,truck
57176,bird
295210,airplane
261623,bird
211000,horse
280822,airplane
148384,horse
37917,dog
204228,frog
178815,frog
206411,deer
6201,dog
29293,ship
161673,bird
79477,dog
10633,frog
97229,cat
252998,deer
276773,ship
139189,truck
115192,cat
80245,cat
247331,dog
227690,deer
79339,frog
202194,ship
250834,airplane
42304,airplane
176522,automobile
115619,frog
261562,airplane
262742,bird
77637,bird
227893,bird
65511,deer
106639,cat
188084,airplane
238557,frog
58715,airplane
3098,airplane
106176,cat
291531,ship
40351,frog
115676,deer
112508,horse
255289,deer
295608,dog
258940,bird
89933,bird
116648,ship
215494,truck
140124,frog
131693,truck
20815,frog
134729,dog
112026,automobile
231411,airplane
91429,cat
219780,ship
118845,frog
56906,frog
120911,bird
77162,frog
210886,bird
128873,deer
11977,ship
38009,cat
207538,bird
66225,dog
229044,bird
206684,deer
3401,airplane
11582,ship
150040,frog
147393,frog
295016,deer
269580,automobile
296256,bird
267364,bird
43666,automobile
180202,deer
213833,bird
123272,bird
295893,airplane
230141,deer
118108,airplane
22498,cat
45072,horse
60767,airplane
275087,frog
148700,frog
248274,cat
210127,automobile
234755,airplane
142241,frog
295275,cat
169833,cat
155363,ship
127697,deer
198695,cat
182825,ship
257724,dog
27874,airplane
168602,bird
294936,frog
38248,horse
139092,ship
170158,truck
294638,frog
281290,ship
79216,automobile
179827,bird
142980,cat
287265,frog
288832,bird
38049,bird
5011,frog
95377,horse
275739,airplane
284871,ship
263881,airplane
196427,deer
36829,dog
77544,ship
279687,deer
42967,ship
295931,cat
170111,frog
199037,bird
193022,dog
104027,horse
198440,ship
40364,dog
161622,bird
77073,ship
169784,frog
87028,cat
243204,cat
77414,automobile
238724,cat
193057,horse
170793,horse
162250,frog
218128,dog
37218,deer
227129,truck
144513,ship
165217,frog
264847,frog
39873,frog
139167,deer
8990,cat
127647,cat
51165,bird
123401,frog
114142,deer
119234,truck
297285,frog
270019,frog
123779,bird
4736,frog
144733,horse
100084,cat
77740,deer
234131,deer
240432,ship
25068,bird
87634,bird
64959,frog
140640,cat
63132,dog
162007,cat
115369,dog
66103,frog
73797,frog
5369,cat
91175,bird
187547,dog
270320,ship
52476,dog
228612,bird
58618,frog
161797,cat
82821,cat
237075,dog
212310,dog
118249,ship
72648,horse
145841,frog
295794,dog
213551,ship
245485,frog
98612,frog
155629,automobile
57589,cat
118888,frog
27966,truck
86639,cat
39541,frog
204022,cat
51901,bird
261847,ship
218806,cat
185736,frog
184527,airplane
123892,deer
194108,bird
151409,frog
160736,ship
167319,dog
139111,dog
225509,cat
234810,truck
289546,automobile
150319,cat
119687,cat
60067,cat
111244,deer
232413,truck
32467,automobile
105976,cat
108949,ship
84006,airplane
233743,cat
72311,deer
62914,cat
168001,airplane
270135,dog
284211,deer
251660,ship
66475,bird
253957,deer
95007,cat
133228,horse
288993,cat
29308,deer
58801,airplane
254160,frog
70049,cat
293,airplane
131758,dog
108999,deer
184629,frog
196449,ship
265048,airplane
209700,airplane
95783,truck
157296,dog
95388,frog
293079,frog
224063,dog
262246,cat
250656,cat
205944,horse
9194,cat
97140,bird
213642,dog
124256,frog
277334,automobile
295674,frog
285728,frog
28906,cat
35280,frog
111736,ship
271113,frog
121583,deer
192832,ship
140551,cat
248448,bird
296073,truck
144276,deer
255860,horse
134404,deer
174417,frog
215044,truck
1576,ship
270149,dog
144600,horse
183682,cat
59736,cat
219189,cat
44784,bird
6147,frog
145914,dog
48992,cat
99574,automobile
115075,cat
159972,ship
152113,automobile
85722,automobile
265656,deer
163717,automobile
284898,automobile
161207,airplane
170677,cat
53416,ship
240282,frog
235940,bird
218136,ship
243087,ship
223691,frog
188095,deer
155543,dog
57066,cat
2094,cat
183916,bird
219437,dog
237700,horse
55224,bird
5474,deer
35825,cat
103353,deer
269323,cat
163856,dog
287519,bird
180182,automobile
68915,truck
119130,bird
35072,automobile
111526,dog
6913,deer
263897,deer
86104,airplane
240147,dog
37988,ship
262926,frog
241032,bird
296925,deer
247631,bird
203337,frog
175234,frog
59927,frog
125679,ship
15943,bird
6577,dog
292759,cat
7772,airplane
237915,ship
266625,cat
283596,dog
297174,frog
73665,airplane
64406,frog
69635,cat
84534,deer
282896,automobile
34245,deer
169764,frog
92972,deer
65679,airplane
50818,ship
247770,ship
75136,airplane
205952,cat
253225,automobile
281298,truck
201776,bird
175663,frog
101058,cat
41372,bird
156560,truck
89496,frog
173236,frog
144132,ship
213557,ship
135094,cat
217259,ship
131448,bird
189627,automobile
27070,airplane
45842,bird
205829,cat
187522,bird
174525,cat
166328,frog
109655,ship
298010,horse
117977,cat
107232,frog
297607,deer
2085,dog
109241,airplane
41707,airplane
258871,bird
200801,deer
276281,frog
90170,deer
233964,deer
164279,truck
49166,frog
25766,cat
75079,cat
14018,deer
195298,cat
48365,horse
157667,airplane
39929,ship
46841,bird
194053,frog
83709,automobile
137774,dog
51796,deer
22665,airplane
23865,dog
132757,dog
8590,airplane
208904,truck
144314,automobile
84559,cat
282720,deer
170000,frog
253429,frog
38641,bird
42974,dog
119830,horse
276991,frog
263389,ship
291678,bird
108335,dog
101237,cat
75953,bird
274001,truck
169030,bird
52880,cat
236909,cat
75355,frog
270255,dog
16628,cat
246007,automobile
152147,cat
143731,deer
211525,airplane
245103,ship
146214,bird
38839,deer
96490,frog
134088,dog
276681,automobile
176757,dog
1632,bird
109805,dog
161586,horse
149779,cat
177283,airplane
75312,cat
264791,bird
104576,deer
37559,cat
119916,deer
257041,automobile
106137,cat
147488,frog
183912,cat
113704,deer
195956,airplane
30100,frog
281326,truck
133451,dog
118557,deer
222841,horse
211982,ship
177728,dog
15729,frog
26721,cat
122965,automobile
273561,deer
169967,airplane
211032,ship
54191,cat
114482,frog
196033,dog
219516,deer
107653,frog
34004,airplane
140591,frog
194346,frog
274921,cat
38494,truck
132184,automobile
123040,cat
4202,airplane
96155,ship
176374,frog
47130,frog
31936,deer
103597,ship
225370,cat
174788,frog
65020,cat
47719,automobile
188886,cat
49370,truck
43787,airplane
15263,cat
56078,frog
107732,ship
199660,cat
273896,ship
250825,cat
235092,frog
105833,frog
82788,dog
143356,bird
7885,ship
223518,deer
36731,horse
199719,frog
63420,horse
211815,deer
282328,dog
184399,ship
174466,deer
176784,dog
268259,airplane
175312,frog
276232,frog
252291,cat
272003,frog
92128,airplane
126659,deer
193692,truck
82350,frog
201678,ship
163673,ship
87941,frog
141063,frog
134094,deer
140121,cat
103648,cat
46186,deer
292340,horse
242604,frog
146655,frog
136724,truck
103514,bird
232087,truck
169370,cat
250233,deer
130762,airplane
280372,ship
260818,frog
30747,deer
258703,automobile
226017,ship
133665,cat
284218,ship
278966,frog
171223,deer
140791,cat
15526,horse
24893,cat
265210,automobile
132355,dog
13894,cat
112677,bird
233615,cat
34106,automobile
294437,truck
240474,bird
17723,deer
86433,frog
153606,frog
24338,ship
250387,bird
156750,ship
78349,frog
264699,dog
20937,truck
59216,truck
243763,dog
39638,bird
190709,bird
3738,ship
4288,truck
35805,automobile
125996,bird
64640,cat
272478,dog
275409,frog
114722,dog
135312,airplane
34193,deer
96702,truck
194436,truck
158574,bird
280763,truck
279538,automobile
32048,bird
56769,deer
49867,dog
165638,cat
92229,automobile
201684,cat
28210,truck
75307,frog
128507,ship
111300,deer
121628,automobile
282587,cat
81729,dog
176523,truck
129009,bird
8049,truck
155933,ship
155003,bird
10954,cat
9433,bird
168447,airplane
154791,deer
148115,airplane
22032,frog
84702,horse
20990,frog
205368,ship
3382,bird
101990,deer
252118,ship
79283,dog
7243,airplane
79229,dog
280726,frog
79169,bird
126994,cat
243808,dog
134649,ship
250584,airplane
281720,truck
263685,horse
71137,frog
133404,automobile
245676,frog
68512,bird
69194,deer
236238,cat
101979,ship
63678,deer
48041,cat
163902,cat
276307,cat
6671,bird
174888,automobile
133722,cat
263750,cat
209166,deer
246370,automobile
165448,ship
179892,cat
60535,truck
269915,bird
228795,horse
71094,dog
283140,horse
115128,deer
143425,bird
240150,cat
159746,frog
156072,dog
193711,deer
100668,deer
180054,ship
10873,deer
235486,bird
65669,airplane
246178,ship
172138,airplane
210718,deer
254904,truck
274192,truck
161771,ship
238949,deer
64509,airplane
3304,bird
32886,ship
33973,frog
90068,frog
44125,bird
246798,bird
59021,airplane
233350,airplane
260345,deer
147110,dog
175254,airplane
277360,automobile
292621,dog
83237,frog
77821,deer
78913,bird
80265,frog
163936,frog
127099,frog
55427,airplane
63319,frog
194509,frog
296620,horse
163493,airplane
100114,frog
71707,automobile
84062,cat
234898,dog
125828,bird
233846,cat
120674,deer
59344,frog
266266,deer
65013,ship
16818,bird
57724,automobile
190142,ship
18432,cat
114678,truck
296765,automobile
102374,truck
200781,ship
107779,truck
201823,ship
263642,frog
17638,frog
21093,frog
173694,cat
170800,deer
6801,frog
193866,dog
256547,airplane
264753,cat
114315,airplane
58025,airplane
74401,frog
160950,deer
197226,cat
274015,ship
235707,cat
126257,cat
289657,airplane
110502,frog
158671,bird
230723,airplane
136609,airplane
223988,bird
31876,deer
15312,airplane
264744,automobile
94993,cat
69903,truck
79977,dog
126769,airplane
128812,frog
270741,bird
291227,ship
104192,dog
18061,truck
164433,cat
250997,dog
121517,ship
112928,airplane
214985,ship
159586,airplane
60382,cat
64379,frog
165524,bird
222267,frog
129141,deer
267954,frog
157166,frog
258927,deer
33614,deer
226496,truck
166812,automobile
119470,airplane
224248,truck
190555,truck
204116,frog
206863,truck
54396,ship
214824,truck
264407,bird
11236,frog
89295,frog
294285,dog
17182,automobile
81728,bird
288596,deer
96256,deer
74020,truck
119587,airplane
48911,cat
161306,dog
213351,airplane
202763,automobile
239291,airplane
297990,deer
224651,automobile
118721,deer
85209,bird
142350,automobile
122498,truck
148490,cat
294031,dog
180238,frog
113596,horse
137698,frog
64847,ship
47497,dog
177713,frog
281679,truck
219071,bird
266416,airplane
135994,horse
265358,cat
44886,truck
253524,airplane
231410,ship
87999,horse
83969,cat
175265,horse
114067,cat
182899,bird
189040,truck
248572,cat
128026,automobile
268808,deer
24858,frog
199257,frog
77523,automobile
31554,deer
19003,deer
160682,frog
160912,airplane
207762,cat
168433,cat
104701,dog
237327,bird
263787,ship
26903,cat
30497,cat
64191,frog
279909,frog
204656,bird
201044,bird
33710,airplane
25813,dog
217163,deer
43825,airplane
141841,ship
35262,frog
156770,truck
285949,truck
10787,bird
271533,deer
133849,bird
255987,truck
9603,ship
215130,deer
150125,cat
6346,automobile
17818,deer
208714,ship
70034,truck
221456,cat
233488,airplane
189532,dog
285277,deer
174762,ship
610,truck
150646,ship
189187,airplane
189676,cat
7994,ship
173823,deer
196328,truck
107823,automobile
70628,ship
107544,automobile
80532,bird
189087,horse
230537,cat
5863,airplane
192648,bird
51192,ship
154008,ship
10662,dog
155419,dog
169774,truck
72153,truck
164995,frog
40106,ship
276577,cat
106475,cat
220339,airplane
18714,bird
268979,ship
194303,dog
30256,automobile
